movie_name,year,daily_bo1,theaters_count1,gross_change1,daily_bo2,theaters_count2,gross_change2,daily_bo3,theaters_count3,gross_change3,daily_bo4,theaters_count4,gross_change4,daily_bo5,theaters_count5,gross_change5,daily_bo6,theaters_count6,gross_change6,daily_bo7,theaters_count7,gross_change7,daily_bo8,theaters_count8,gross_change8,daily_bo9,theaters_count9,gross_change9,daily_bo10,theaters_count10,gross_change10,daily_bo11,theaters_count11,gross_change11,daily_bo12,theaters_count12,gross_change12,daily_bo13,theaters_count13,gross_change13,daily_bo14,theaters_count14,gross_change14,daily_bo15,theaters_count15,gross_change15,daily_bo16,theaters_count16,gross_change16,daily_bo17,theaters_count17,gross_change17,daily_bo18,theaters_count18,gross_change18,daily_bo19,theaters_count19,gross_change19,daily_bo20,theaters_count20,gross_change20,daily_bo21,theaters_count21,gross_change21,daily_bo22,theaters_count22,gross_change22,daily_bo23,theaters_count23,gross_change23,daily_bo24,theaters_count24,gross_change24,daily_bo25,theaters_count25,gross_change25,daily_bo26,theaters_count26,gross_change26,daily_bo27,theaters_count27,gross_change27,daily_bo28,theaters_count28,gross_change28,daily_bo29,theaters_count29,gross_change29,daily_bo30,theaters_count30,gross_change30
Death on the Nile,2022,5069471,3280,0,5775755,3280,13.9,2045897,3280,-64.6,2622853,3280,28.2,1518370,3280,-42.1,970743,3280,-36.1,723943,3280,-25.4,1773550,3280,145.0,2780423,3280,56.8,2009668,3280,-27.7,1181847,3280,-41.2,778105,3280,-34.2,507235,3280,-34.8,496906,3280,-2.0,1203965,3420,142.3,2091842,3420,73.7,1198419,3420,-42.7,351113,3420,-70.7,565794,3420,61.1,362203,3420,-36.0,339645,3420,-6.2,777387,2565,128.9,1231539,2565,58.4,743271,2565,-39.6,240586,2565,-67.6,357766,2565,48.7,276673,2565,-22.7,301605,2565,9.0,666603,2430,121.0,1109555,2430,66.4
Don't Worry Darling,2022,9469881,4113,0,5777095,4113,-39.0,4106237,4113,-28.9,1668649,4113,-59.4,2006011,4113,20.2,1322508,4113,-34.1,1154262,4113,-12.7,2314231,4121,100.5,2857447,4121,23.5,1675491,4121,-41.4,566352,4121,-66.2,863748,4121,52.5,637006,4121,-26.3,556817,4121,-12.6,1143864,3324,105.4,1396890,3324,22.1,959403,3324,-31.3,516176,3324,-46.2,487776,3324,-5.5,373523,3324,-23.4,365087,3324,-2.3,744221,2734,103.8,931346,2734,25.1,562905,2734,-39.6,228131,2734,-59.5,315105,2734,38.1,233373,2734,-25.9,159087,2734,-31.8,285054,1306,79.2,359886,1306,26.3
Downton Abbey: A New Era,2022,7398050,3820,0,4788105,3820,-35.3,3814340,3820,-20.3,1709760,3820,-55.2,1993820,3820,16.6,1521460,3820,-23.7,1353410,3820,-11.0,1838250,3830,35.8,2119960,3830,15.3,1829725,3830,-13.7,1612170,3830,-11.9,1000160,3830,-38.0,894780,3830,-10.5,828300,3830,-7.4,992115,3471,19.8,1204030,3471,21.4,999875,3471,-17.0,527145,3471,-47.3,751070,3471,42.5,642885,3471,-14.4,523315,3471,-18.6,511230,2011,-2.3,660610,2011,29.2,585765,2011,-11.3,288435,2011,-50.8,385460,2011,33.6,327905,2011,-14.9,264220,2011,-19.4,269465,1179,2.0,317495,1179,17.8
Barbarian,2022,3843956,2340,0,3962988,2340,3.1,2737004,2340,-30.9,1017924,2340,-62.8,1337647,2340,31.4,940974,2340,-29.7,774940,2340,-17.6,1977902,2340,155.2,2722365,2340,37.6,1799921,2340,-33.9,606294,2340,-66.3,763560,2340,25.9,597694,2340,-21.7,547092,2340,-8.5,1451309,2890,165.3,2087262,2890,43.8,1296492,2890,-37.9,473514,2890,-63.5,530767,2890,12.1,446883,2890,-15.8,373792,2890,-16.4,814028,2720,117.8,1265636,2720,55.5,742385,2720,-41.3,267226,2720,-64.0,364849,2720,36.5,318912,2720,-12.6,286887,2720,-10.0,632297,2160,120.4,923983,2160,46.1
The Menu,2022,3595005,3211,0,3221227,3211,-10.4,2188725,3211,-32.1,1030698,3211,-52.9,1290788,3211,25.2,1095173,3228,-15.2,1044033,3228,-4.7,2044961,3228,95.9,2124089,3228,3.9,1309906,3228,-38.3,491537,3228,-62.5,659572,3228,34.2,563930,3228,-14.5,509088,3228,-9.7,1045539,2810,105.4,1524135,2810,45.8,901650,2810,-40.8,363149,2810,-59.7,523159,2810,44.1,403885,2810,-22.8,397509,2810,-1.6,829193,2710,108.6,1165870,2710,40.6,772761,2710,-33.7,329987,2710,-57.3,420523,2710,27.4,331665,2710,-21.1,244742,2710,-26.2,499264,1875,104.0,663040,1875,32.8
Dragon Ball Super: Super Hero,2022,10916316,3018,0,5814424,3018,-46.7,4396179,3018,-24.4,1515456,3018,-65.5,1594446,3018,5.2,1054238,3018,-33.9,910332,3018,-13.7,1324066,2979,45.4,1917667,2979,44.8,1437900,2979,-25.0,422044,2979,-70.6,500256,2979,18.5,350641,2979,-29.9,308962,2979,-11.9,513498,2500,66.2,1103277,2500,114.9,814934,2500,-26.1,621254,2500,-23.8,195182,2500,-68.6,153538,2500,-21.3,116794,2500,-23.9,217311,2500,86.1,396750,2500,82.6,281909,2500,-28.9,77792,2500,-72.4,86717,2500,11.5,74986,2500,-13.5,54902,2500,-26.8,95607,2500,74.1,168597,2500,76.3
Strange World,2022,4192614,4174,-15.6,2511158,4174,-40.1,4968788,4174,97.9,4397382,4174,-11.5,2785214,4174,-36.7,432568,4174,-84.5,543202,4174,25.6,390690,4174,-28.1,377120,4174,-3.5,1093825,4174,190.0,2493971,4174,128.0,1497539,4174,-40.0,256081,4174,-82.9,372648,4174,45.5,275117,4174,-26.2,265775,4174,-3.4,798029,3560,200.3,1834634,3560,129.9,1149128,3560,-37.4,205704,3560,-82.1,279547,3560,35.9,234728,3560,-16.0,222598,3560,-5.2,532678,2870,139.3,1000423,2870,87.8,677154,2870,-32.3,408766,2870,-39.6,523782,2870,28.1,245251,2525,-53.2,223128,2525,-9.0
The Northman,2022,5062020,3234,0,4219100,3234,-16.7,3009680,3234,-28.7,1093350,3234,-63.7,1282470,3234,17.3,945080,3234,-26.3,884650,3234,-6.4,1816770,3284,105.4,2736910,3284,50.6,1813450,3284,-33.7,634810,3284,-65.0,784850,3284,23.6,599495,3284,-23.6,395950,3284,-34.0,829675,2413,109.5,1151065,2413,38.7,883690,2413,-23.2,324505,2413,-63.3,376460,2413,16.0,325515,2413,-13.5,288360,2413,-11.4,494220,1934,71.4,744690,1934,50.7,508335,1934,-31.7,210360,1934,-58.6,236510,1934,12.4,194090,1934,-17.9,175270,1934,-9.7,294120,1263,67.8,439715,1263,49.5
The Bob's Burgers Movie,2022,5679809,3425,0,3696025,3425,-34.9,3040985,3425,-17.7,2383831,3425,-21.6,1185209,3425,-50.3,919066,3425,-22.5,835224,3425,-9.1,1390637,3425,66.5,1863844,3425,34.0,1383599,3425,-25.8,615532,3425,-55.5,721166,3425,17.2,555545,3425,-23.0,478068,3425,-13.9,712014,2605,48.9,948701,2605,33.2,805781,2605,-15.1,353072,2605,-56.2,452278,2605,28.1,359899,2605,-20.4,281745,2605,-21.7,349603,1350,24.1,449268,1350,28.5,374769,1350,-16.6,226855,1350,-39.5,180800,1350,-20.3,162997,1350,-9.8,123673,1350,-24.1,166197,590,34.4,207686,590,25.0
Beast,2022,4307590,3743,0,4283855,3743,-0.6,2984410,3743,-30.3,914115,3743,-69.4,1298775,3743,42.1,749330,3743,-42.3,652910,3743,-12.9,1320125,3754,102.2,2159780,3754,63.6,1399095,3754,-35.2,396915,3754,-71.6,582060,3754,46.6,381945,3754,-34.4,348670,3754,-8.7,762110,3217,118.6,1827305,3217,139.8,1439405,3217,-21.2,1006955,3217,-30.0,330985,3217,-67.1,238010,3217,-28.1,191435,3217,-19.6,474490,2793,147.9,842665,2793,77.6,483505,2793,-42.6,135675,2793,-71.9,198200,2793,46.1,138525,2793,-30.1,97320,2793,-29.7,226880,1664,133.1,378520,1664,66.8
The Invitation,2022,2681924,3114,0,2515143,3114,-6.2,1608401,3114,-36.1,533295,3114,-66.8,762492,3114,43.0,483621,3114,-36.6,460087,3114,-4.9,1055875,3114,129.5,2064081,3114,95.5,1756371,3114,-14.9,1241922,3114,-29.3,441713,3114,-64.4,343940,3114,-22.1,276698,3114,-19.6,714936,3117,158.4,1233567,3117,72.5,718475,3117,-41.8,209534,3117,-70.8,281029,3117,34.1,208843,3117,-25.7,176954,3117,-15.3,500293,2425,182.7,794379,2425,58.8,473602,2425,-40.4,136185,2425,-71.2,165891,2425,21.8,131933,2425,-20.5,112760,2425,-14.5,285403,1676,153.1,478070,1676,67.5
Avatar,2022,3373691,1860,0,4122531,1860,22.2,3033354,1860,-26.4,973530,1860,-67.9,1118715,1860,14.9,685364,1860,-38.7,589578,1860,-14.0,1185939,1860,101.2,2286511,1860,92.8,1539539,1860,-32.7,410284,1860,-73.4,611250,1860,49.0,518936,1860,-15.1,303187,1860,-41.6,666636,2040,119.9,1161615,2040,74.3,903225,2040,-22.2,452942,2040,-49.9,300030,2040,-33.8,247857,2040,-17.4,229310,2040,-7.5
Whitney Houston: I Wanna Dance with Somebody,2022,1979797,3625,0,817263,3625,-58.7,1903390,3625,132.9,1941756,3625,2.0,1561038,3625,-19.6,1214469,3625,-22.2,1178916,3625,-2.9,1439486,3625,22.1,1220798,3625,-15.2,1271035,3625,4.1,1127741,3625,-11.3,718916,3625,-36.3,483742,3625,-32.7,440375,3625,-9.0,700993,3184,59.2,1086224,3184,55.0,628557,3184,-42.1,203859,3184,-67.6,392642,3184,92.6,237134,3184,-39.6,180587,3184,-23.8,291354,2205,61.3,488645,2205,67.7,383908,2205,-21.4,262812,2205,-31.5,159437,2205,-39.3,103389,2205,-35.2,86126,2205,-16.7,137309,1308,59.4,222166,1308,61.8
Ambulance,2022,3202075,3412,0,3339035,3412,4.3,2158520,3412,-35.4,728745,3412,-66.2,920000,3412,26.2,630415,3412,-31.5,630250,3412,0.1,1294025,3412,105.3,1658045,3412,28.1,1115175,3412,-32.7,489825,3412,-56.1,531460,3412,8.5,386745,3412,-27.2,314730,3412,-18.6,521570,1966,65.7,760195,1966,45.8,512445,1966,-32.6,164230,1966,-68.0,221140,1966,34.7,166330,1966,-24.8,145420,1966,-12.6,320855,1437,120.6,516030,1437,60.8,322990,1437,-37.4,107095,1437,-66.8,129275,1437,20.7,98255,1437,-24.0,32045,1437,-67.4,71090,424,121.8,103615,424,45.8
Marry Me,2022,2962045,3642,0,3535785,3642,19.4,1452150,3642,-58.9,3039525,3642,109.3,1032425,3642,-66.0,610440,3642,-40.9,490295,3642,-19.7,1080980,3643,120.5,1542800,3643,42.7,1095445,3643,-29.0,600835,3643,-45.2,403070,3643,-32.9,267465,3643,-33.6,250425,3643,-6.4,524160,3110,109.3,863695,3110,64.8,499890,3110,-42.1,142445,3110,-71.5,250350,3110,75.8,152435,3110,-39.1,87080,3110,-42.9,158255,1246,81.7,240135,1246,51.7,158335,1246,-34.1,52180,1246,-67.0,77320,1246,48.2,56095,1246,-27.5,57740,1246,2.9,102485,873,77.5,144045,873,40.6
Father Stu,2022,1550921,2705,0,776176,2705,-50.0,1682845,2705,116.8,2212994,2705,31.5,1506803,2705,-31.9,765141,2705,-49.2,893739,2705,16.8,613042,2705,-31.4,542850,2705,-11.4,1035004,2705,90.7,1325838,2705,28.1,964666,2705,-27.2,330131,2705,-65.8,500192,2705,51.5,340264,2705,-32.0,303359,2705,-10.8,614567,2476,102.6,939476,2476,52.9,648835,2476,-30.9,210233,2476,-67.6,328656,2476,56.3,229508,2476,-30.2,120502,2476,-47.5,210493,1265,74.7,290647,1265,38.1,373951,1265,28.7,73560,1265,-80.3,95183,1265,29.4,73149,1265,-23.1,65417,1265,-10.6
Devotion,2022,1825172,3405,-24.9,1276095,3405,-30.1,2429476,3405,90.4,2165433,3405,-10.9,1307894,3405,-39.6,430288,3405,-67.1,670470,3405,55.8,469829,3405,-29.9,425350,3405,-9.5,839739,3405,97.4,1199409,3405,42.8,685953,3405,-42.8,250843,3405,-63.4,435776,3405,73.7,288646,3405,-33.8,272046,3405,-5.8,603632,3458,121.9,890194,3458,47.5,533962,3458,-40.0,191436,3458,-64.1,300361,3458,56.9,204585,3458,-31.9,139365,3458,-31.9,242510,2211,74.0,324738,2211,33.9,212941,2211,-34.4,130347,2211,-38.8,180614,2211,38.6,91062,2211,-49.6,64909,2211,-28.7
The Unbearable Weight of Massive Talent,2022,2901370,3036,0,2520014,3036,-13.1,1710319,3036,-32.1,579159,3036,-66.1,801939,3036,38.5,550693,3036,-31.3,515864,3036,-6.3,1098455,3036,112.9,1706474,3036,55.4,1065513,3036,-37.6,355231,3036,-66.7,508253,3036,43.1,349217,3036,-31.3,200902,3036,-42.5,424506,1331,111.3,600969,1331,41.6,560452,1331,-6.7,167944,1331,-70.0,214682,1331,27.8,173835,1331,-19.0,161779,1331,-6.9,294044,1076,81.8,462296,1076,57.2,305786,1076,-33.9,122684,1076,-59.9,154834,1076,26.2,122397,1076,-20.9,105999,1076,-13.4,217102,821,104.8,323986,821,49.2
Prey for the Devil,2022,2831066,2980,0,2469284,2980,-12.8,1884776,2980,-23.7,1068973,2980,-43.3,646622,2980,-39.5,433701,2980,-32.9,434288,2980,0.1,1132885,2980,160.9,1707961,2980,50.8,1052442,2980,-38.4,334892,2980,-68.2,447303,2980,33.6,278776,2980,-37.7,228275,2980,-18.1,663150,2164,190.5,817252,2164,23.2,454347,2164,-44.4,143389,2164,-68.4,163426,2164,14.0,137013,2164,-16.2,103557,2164,-24.4,257455,1389,148.6,400547,1389,55.6,261502,1389,-34.7,136411,1389,-47.8,107064,1389,-21.5,67882,547,-36.6,51187,547,-24.6,141116,550,175.7,165323,550,17.2
Moonfall,2022,3404657,3446,0,4053602,3446,19.1,2410738,3446,-40.5,623455,3446,-74.1,906036,3446,45.3,510768,3446,-43.6,394293,3446,-22.8,817724,3446,107.4,1540228,3446,88.4,590120,3446,-61.7,700529,3446,18.7,333804,3446,-52.3,245031,3446,-26.6,156498,3446,-36.1,265275,1968,69.5,459138,1968,73.1,337515,1968,-26.5,187928,1968,-44.3,127719,1968,-32.0,80787,1968,-36.7,68667,1968,-15.0,114925,1129,67.4,226800,1129,97.3,139919,1129,-38.3,41910,1129,-70.0,62227,1129,48.5,36990,1129,-40.6,16058,1129,-56.6,20028,238,24.7,33438,238,67.0
Paws of Fury: The Legend of Hank,2022,2446696,3475,0,2216501,3475,-9.4,1658226,3475,-25.2,781208,3475,-52.9,1229305,3475,57.4,767991,3475,-37.5,782722,3475,1.9,1154124,3481,47.5,1540798,3481,33.5,1177681,3481,-23.6,536572,3481,-54.4,881712,3481,64.3,571180,3481,-35.2,337115,3481,-41.0,230245,2167,-31.7,293588,2167,27.5,232986,2167,-20.6,130295,2167,-44.1,190316,2167,46.1,133706,2167,-29.7,122545,2167,-8.3,44518,497,-63.7,62015,497,39.3,50156,497,-19.1,29295,497,-41.6,47015,497,60.5,25445,497,-45.9,24458,497,-3.9,21960,226,-10.2,29484,226,34.3
The Whale,2022,159150,6,0,111789,6,-29.8,61213,6,-45.2,30536,6,-50.1,22421,6,-26.6,24081,6,7.4,17119,6,-28.9,49066,603,186.6,65276,603,33.0,30413,603,-53.4,17745,603,-41.7,12777,603,-28.0,682596,603,5242.4,273762,603,-59.9,306674,603,12.0,219733,603,-28.3,511987,603,133.0,568754,603,11.1,456902,603,-19.7,411212,603,-10.0,413991,603,0.7,499786,623,20.7,387213,623,-22.5,521214,623,34.6,462145,623,-11.3,267542,623,-42.1,232222,623,-13.2,224211,623,-3.4,441238,835,96.8,651123,835,47.6
The Fabelmans,2022,59567,4,0,57848,4,-2.9,44164,4,-23.7,16402,4,-62.9,17185,4,4.8,14370,4,-16.4,10386,4,-27.7,31342,4,201.8,35707,4,13.9,22684,4,-36.5,10811,4,-52.3,9300,600,-14.0,398930,638,4189.6,473430,638,18.7,879675,638,85.8,826650,638,-6.0,554785,638,-32.9,175110,638,-68.4,238190,638,36.0,202465,638,-15.0,186445,638,-7.9,350960,638,88.2,569495,638,62.3,349060,638,-38.7,130235,638,-62.7,205020,638,57.4,146535,638,-28.5,133215,638,-9.1,341110,973,156.1,507860,973,48.9
Babylon,2022,1469479,3343,0,591825,3343,-59.7,1542064,3343,160.6,1250296,3343,-18.9,1002173,3343,-19.8,791053,3343,-21.1,762612,3343,-3.6,937830,3351,23.0,735565,3351,-21.6,937829,3351,27.5,770979,3351,-17.8,532528,3351,-30.9,419436,3351,-21.2,350225,3351,-16.5,429775,2381,22.7,625283,2381,45.5,364165,2381,-41.8,155358,2381,-57.3,233661,2381,50.4,179433,2381,-23.2,126108,2381,-29.7,135942,678,7.8,203245,678,49.5,172935,678,-14.9,116523,678,-32.6,68697,678,-41.0,54654,678,-20.4,52433,678,-4.1,66041,289,26.0,91510,289,38.6
Amsterdam,2022,2642736,3005,0,2362478,3005,-10.6,1439682,3005,-39.1,782705,3005,-45.6,875313,3005,11.8,515872,3005,-41.1,449448,3005,-12.9,898337,3005,99.9,1179802,3005,31.3,684471,3005,-42.0,291402,3005,-57.4,487481,3005,67.3,307044,3005,-37.0,188794,3005,-38.5,256026,1750,35.6,351444,1750,37.3,217206,1750,-38.2,95979,1750,-55.8,134381,1750,40.0,114109,1750,-15.1,88074,1750,-22.8,63294,535,-28.1,83922,535,32.6,59919,535,-28.6,28797,535,-51.9,32841,535,14.0,26162,535,-20.3,34753,535,32.8,33284,370,-4.2,48847,370,46.8
The Chosen Season 3: Episode 1 & 2,2022,3751977,2021,0,2813798,2021,-25.0,2206971,2021,-21.6,1270955,2021,-42.4,1157476,2021,-8.9,381436,1472,-67.0,282948,1453,-25.8,617491,1699,118.2,557917,1695,-9.6,404443,1695,-27.5,188254,1695,-53.5,183855,1695,-2.3,158098,1695,-14.0,120908,1695,-23.5,89810,750,-25.7,125830,750,40.1,104568,780,-16.9,44820,659,-57.1,46194,750,3.1,39320,634,-14.9,35978,587,-8.5,12428,149,-65.5,16614,151,33.7
The 355,2022,1722760,3145,0,1875110,3145,8.8,1023895,3145,-45.4,320095,3145,-68.7,518750,3145,62.1,330125,3145,-36.4,286770,3145,-13.1,669080,3145,133.3,960920,3145,43.6,645820,3145,-32.8,457700,3145,-29.1,284275,3145,-37.9,194880,3145,-31.4,190830,3145,-2.1,464330,2609,143.3,729300,2609,57.1,406185,2609,-44.3,122050,2609,-70.0,200490,2609,64.3,138640,2609,-30.8,147620,2609,6.5,370910,2513,151.3,658890,2513,77.6,300425,2513,-54.4,111330,2513,-62.9,161470,2513,45.0,107110,2513,-33.7,77630,2513,-27.5,170470,1710,119.6,340080,1710,99.5
Glass Onion,2022,2000000,696,-44.4,1880000,696,-6.0,3600000,696,91.5,3500000,696,-2.8,2300000,696,-34.3
Easter Sunday,2022,2033045,3175,0,1806350,3175,-11.2,1607735,3175,-11.0,540555,3175,-66.4,750975,3175,38.9,431105,3175,-42.6,389805,3175,-9.6,673545,3176,72.8,963880,3176,43.1,770530,3176,-20.1,235950,3176,-69.4,368460,3176,56.2,211255,3176,-42.7,165420,3176,-21.7,259815,1574,57.1,364425,1574,40.3,307905,1574,-15.5,83830,1574,-72.8,121450,1574,44.9,75585,1574,-37.8,63600,1574,-15.9,85840,553,35.0,135995,553,58.4,103070,553,-24.2,24625,553,-76.1,39630,553,60.9,26695,553,-32.6,19790,553,-25.9,27585,331,39.4,82355,331,198.5
One Piece Film: Red,2022,4838903,2367,0,2706758,2367,-44.1,1794584,2367,-33.7,576786,2367,-67.9,659939,2367,14.4,428176,2367,-35.1,315120,2367,-26.4,484043,2213,53.6,559897,2213,15.7,411118,2213,-26.6
X,2022,1776300,2865,0,1512450,2865,-14.9,986376,2865,-34.8,432575,2865,-56.1,531478,2865,22.9,427916,2865,-19.5,401402,2865,-6.2,715595,2920,78.3,917537,2920,28.2,558314,2920,-39.2,283020,2920,-49.3,298675,2920,5.5,279114,2920,-6.5,250498,2920,-10.3,331550,1799,32.4,418350,1799,26.2,276987,1799,-33.8,128542,1799,-53.6,155723,1799,21.1,141212,1799,-9.3,101212,1799,-28.3,115890,702,14.5,138958,702,19.9,104219,702,-25.0,60215,702,-42.2,58922,702,-2.1,46777,702,-20.6,38543,702,-17.6,41567,178,7.8,47876,178,15.2
Bros,2022,1842830,3350,0,1767590,3350,-4.1,1243705,3350,-29.6,454255,3350,-63.5,592435,3350,30.4,458975,3350,-22.5,384620,3350,-16.2,681510,3356,77.2,862165,3356,26.5,615440,3356,-28.6,330720,3356,-46.3,272325,3356,-17.7,214580,3356,-21.2,194585,3356,-9.3,287065,2201,47.5,385800,2201,34.4,261080,2201,-32.3,105145,2201,-59.7,130490,2201,24.1,104725,2201,-19.7,71025,2201,-32.2,64685,632,-8.9,81930,632,26.7,65880,632,-19.6,27845,632,-57.7,29745,632,6.8,27055,632,-9.0,19505,632,-27.9,8550,101,-56.2,13655,101,59.7
Bodies Bodies Bodies,2022,94762,6,0,71256,6,-24.8,60635,6,-14.9,26043,6,-57.0,29473,6,13.2,25936,6,-12.0,17623,6,-32.1,1345505,1290,7534.9,1036000,1290,-23.0,747255,1290,-27.9,380345,1290,-49.1,475431,1290,25.0,373085,1290,-21.5,343786,1290,-7.9,764121,2541,122.3,915604,2541,19.8,695859,2541,-24.0,338918,2541,-51.3,403818,2541,19.1,293648,2541,-27.3,217896,2541,-25.8,331547,2041,52.2,414380,2041,25.0,306641,2041,-26.0,121345,2041,-60.4,154981,2041,27.7,120992,2041,-21.9,92655,2041,-23.4,116750,1036,26.0,195400,1036,67.4
Terrifier 2,2022,403900,886,0,275000,770,-31.9,355000,770,29.1,175000,770,-50.7,150000,770,-14.3,25600,770,-82.9,28500,770,11.3,32000,770,12.3,250000,700,681.2,425500,700,70.2,355000,700,-16.6,205000,700,-42.3,245000,700,19.5,233000,700,-4.9,202000,700,-13.3,546000,755,170.3,728000,755,33.3,482000,755,-33.8,190100,755,-60.6,200500,755,5.5,180950,755,-9.8,145750,755,-19.5,578000,1550,296.6,732500,1550,26.7,594750,1550,-18.8,418000,1550,-29.7,192850,1550,-53.9,159250,1550,-17.4,129250,1550,-18.8,351750,1245,172.1
The Banshees of Inisherin,2022,67647,4,0,67631,4,0.1,49176,4,-27.3,17417,4,-64.6,18189,4,4.4,18711,4,2.9,11989,4,-35.9,209679,58,1648.9,184451,58,-12.0,141040,58,-23.5,47515,58,-66.3,69685,58,46.7,72121,58,3.5,57851,58,-19.8,735883,895,1172.0,766797,895,4.2,554239,895,-27.7,210308,895,-62.1,318578,895,51.5,230376,895,-27.7,235380,895,2.2,565888,960,140.4,660208,960,16.7,424018,960,-35.8,168341,960,-60.3,226942,960,34.8,185586,960,-18.2,148174,960,-20.2,207299,812,39.9,311600,812,50.3
Mrs. Harris Goes to Paris,2022,702835,980,0,682975,980,-2.8,567260,980,-16.9,296635,980,-47.7,428645,980,44.5,327025,980,-23.7,299610,980,-8.4,413925,1001,38.2,543995,1001,31.4,449360,1001,-17.4,238505,1001,-46.9,365745,1001,53.3,268780,1001,-26.5,239395,1001,-10.9,280725,871,17.3,361025,871,28.6,299160,871,-17.1,158490,871,-47.0,237575,871,49.9,173820,871,-26.8,151800,871,-12.7,166785,669,9.9,224815,669,34.8,188540,669,-16.1,92135,669,-51.1,134020,669,45.5,107115,669,-20.1,90985,669,-15.1,95925,573,5.4,137395,573,43.2
Firestarter,2022,1549840,3412,0,1407675,3412,-9.2,870200,3412,-38.2,300590,3412,-65.5,403285,3412,34.2,267510,3412,-33.7,260800,3412,-2.5,562390,3413,115.6,843255,3413,49.9,584105,3413,-30.7,217795,3413,-62.7,252710,3413,16.0,203615,3413,-19.4,108095,3413,-46.9,81340,999,-24.8,109965,999,35.2,93965,999,-14.6,58605,999,-37.6,40305,999,-31.2,38300,999,-5.0,29135,999,-23.9,29730,343,2.0,44305,343,49.0,26025,343,-41.3,11660,343,-55.2,12960,343,11.1,12030,343,-7.2,12070,343,0.3,346530,150,2771.0,400895,150,15.7
Blacklight,2022,1235180,2772,0,1652272,2772,33.8,615023,2772,-62.8,802014,2772,30.4,468377,2772,-41.6,300230,2772,-35.9,227934,2772,-24.1,468011,2772,105.3,747603,2772,59.7,515227,2772,-31.1,278959,2772,-45.9,227421,2772,-18.5,151659,2772,-33.3,131705,2772,-13.2,228928,1865,73.8,411290,1865,79.7,238469,1865,-42.0,84175,1865,-64.7,121792,1865,44.7,73766,1865,-39.4,34679,1865,-53.0,49894,440,43.9,79708,440,59.8,47200,440,-40.8,18102,440,-61.6,24157,440,33.4,18509,440,-23.4,23264,440,25.7,45743,326,96.6,61032,326,33.4
See How They Run,2022,1107154,2404,0,1172218,2404,5.9,728285,2404,-37.9,250580,2404,-65.6,423271,2404,68.9,266850,2404,-37.0,256681,2404,-3.8,592964,2502,131.0,816651,2502,37.7,504128,2502,-38.3,195149,2502,-61.3,292235,2502,49.7,179380,2502,-38.6,153510,2502,-14.4,281966,1650,83.7,463500,1650,64.4,258525,1650,-44.2,91574,1650,-64.6,150111,1650,63.9,128275,1650,-14.5,85204,1650,-33.6,122758,775,44.1,171917,775,40.0,101964,775,-40.7,61745,775,-39.4,55956,775,-9.4,47342,775,-15.4,50527,775,6.7,92623,525,83.3,122871,525,32.7
Pearl,2022,1319286,2935,0,1010098,2935,-23.4,799043,2935,-20.9,379221,2935,-52.5,501249,2935,32.2,380949,2935,-24.0,342854,2935,-10.0,604876,2982,76.4,762908,2982,26.1,534036,2982,-30.0,232905,2982,-56.4,269212,2982,15.6,218062,2982,-19.0,176630,2982,-19.0,214596,1638,21.5,295667,1638,37.8,195629,1638,-33.8,93902,1638,-52.0,123951,1638,32.0,105358,1638,-15.0,79018,1638,-25.0,89566,588,13.3,112853,588,26.0,89212,588,-20.9,49067,588,-45.0,51029,588,4.0,44395,588,-13.0,35960,588,-19.0,38985,263,8.4,49121,263,26.0
Spider-Man: No Way Home,2022,1754503,3935,0,2217961,3935,26.4,1430766,3935,-35.5,1101795,3935,-23.0,337853,3935,-69.3,235514,3935,-30.3,176993,3935,-24.8,336753,3215,90.3,623949,3215,85.3,373422,3215,-40.2,90679,3215,-75.7,125130,3215,38.0,101671,3215,-18.7,57287,3215,-43.7,56528,860,-1.3,107053,860,89.4,67176,860,-37.2,15474,860,-77.0,19575,860,26.5,17826,860,-8.9,17307,860,-2.9,10617,220,-38.7,16623,220,56.6,13875,220,-16.5,2951,220,-78.7,2362,220,-20.0,1760,220,-25.5,1527,220,-13.2,1529,35,0.1,3179,35,107.9
Redeeming Love,2022,1493775,1903,0,1248530,1903,-16.4,787875,1903,-36.9,265045,1903,-66.4,354035,1903,33.6,251120,1903,-29.1,281385,1903,12.1,563880,1963,100.4,794520,1963,40.9,411310,1963,-48.2,154915,1963,-62.3,212900,1963,37.4,128805,1963,-39.5,117680,1963,-8.6,267055,1797,126.9,463890,1797,73.7,280685,1797,-39.5,85455,1797,-69.6,127115,1797,48.8,96445,1797,-24.1,80650,1797,-16.4,109095,980,35.3,179020,980,64.1,66720,980,-62.7,85230,980,27.7,41560,980,-51.2,32935,980,-20.8,24195,980,-26.5,30975,372,28.0,45070,372,45.5
Till,2022,95583,16,0,83061,16,-13.1,63625,16,-23.4,12326,16,-80.6,14418,16,17.0,13744,16,-4.7,7609,16,-44.6,127753,104,1579.0,137964,104,8.0,97824,104,-29.1,39380,104,-59.7,52878,104,34.3,41973,104,-20.6,38509,104,-8.3,1034924,2058,2587.5,1011497,2058,-2.3,695413,2058,-31.2,245861,2058,-64.6,403724,2058,64.2,241506,2058,-40.2,247862,2058,2.6,521574,2136,110.4,794386,2136,52.3,534274,2136,-32.7,196039,2136,-63.3,322032,2136,64.3,192461,2136,-40.2,151972,2136,-21.0,192563,1358,26.7,249487,1358,29.6
